Teams,Goals,Total Attempts,On Target,Off Target,Blocked,Woodwork,Corners,Offside,Possession,Passes,Passing Accuracy,Passes Completed,Distance Covered,Balls Recovered,Tackles,Clearances,Blocks,Yellow Cards,Red Cards,Fouls,"Anfield, Liverpool","Arena AufSchalke, Gelsenkirchen","Arena Lviv, Lviv","Arsenal Stadium, London","BVB Stadion Dortmund, Dortmund","BayArena, Leverkusen","Beşiktaş Park, Istanbul","Camp Nou, Barcelona","Camp de Mestalla, Valencia","City of Manchester Stadium, Manchester","Estadio Metropolitano, Madrid","Estadio Ramón Sánchez-Pizjuán, Seville","Estadio Santiago Bernabéu, Madrid","Estadio Vicente Calderón, Madrid","Estádio do Dragão, Porto","Estádio do Sport Lisboa e Benfica, Lisbon","Football Arena Munich, Munich","Johan Cruijff ArenA, Amsterdam","Juventus Stadium, Turin","KAA Gent Stadium, Ghent","King Power Stadium, Leicester","NSK Olimpiyskyi, Kyiv","OL Stadium, Décines","OSK Metalist Stadion, Kharkiv","Old Trafford, Manchester","Olympiastadion, Berlin","PSV Stadion, Eindhoven","Parc des Princes, Paris","Principality Stadium, Cardiff","RB Arena, Leipzig","St. Jakob-Park, Basel","Stade Louis II, Monaco","Stadio Olimpico, Rome","Stadio San Paolo, Naples","Stadio San Siro, Milan","Stadion Petrovskiy, St Petersburg","Stamford Bridge, London","Tottenham Hotspur Stadium, London","VfL Wolfsburg Arena, Wolfsburg","Wembley Stadium, London"
Man. City,0.5714285714285714,0.5135135135135136,0.6153846153846154,0.5333333333333333,0.3333333333333333,0.0,0.25,0.3333333333333333,0.7954545454545455,0.4568034557235422,0.9062408970024127,0.46412556053811654,0.25508607198748035,0.3278688524590164,0.5454545454545454,0.1764705882352941,0.16666666666666666,0.0,0.0,0.21739130434782608,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Tottenham,0.42857142857142855,0.40540540540540543,0.46153846153846156,0.5333333333333333,0.16666666666666666,0.0,0.25,0.2222222222222222,0.20454545454545459,0.16414686825054,0.5479296878535584,0.1547085201793722,0.291079812206573,0.3278688524590164,0.36363636363636365,0.37254901960784315,0.3333333333333333,0.5,0.0,0.4347826086956521,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Juventus,0.14285714285714285,0.2702702702702703,0.15384615384615385,0.26666666666666666,0.41666666666666663,0.0,0.25,0.1111111111111111,0.5227272727272728,0.2764578833693305,0.45219461596391275,0.23654708520179368,0.21283255086072006,0.3278688524590164,0.4545454545454546,0.13725490196078433,0.25,0.25,0.0,0.4782608695652174,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ajax,0.2857142857142857,0.2702702702702703,0.3076923076923077,0.26666666666666666,0.25,0.0,0.25,0.3333333333333333,0.4772727272727274,0.2591792656587474,0.5021065668564977,0.22869955156950672,0.24882629107981247,0.42622950819672134,0.36363636363636365,0.39215686274509803,0.41666666666666663,0.0,0.0,0.3913043478260869,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Barcelona,0.42857142857142855,0.32432432432432434,0.46153846153846156,0.26666666666666666,0.25,0.0,0.5,0.0,0.7954545454545455,0.6900647948164148,0.9786409728354464,0.7006726457399104,0.1392801251956184,0.21311475409836067,0.2727272727272727,0.09803921568627451,0.25,0.125,0.0,0.30434782608695654,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Man. United,0.0,0.24324324324324326,0.23076923076923078,0.26666666666666666,0.25,0.3333333333333333,0.5,0.3333333333333333,0.20454545454545459,0.2645788336933046,0.8246725271222739,0.273542600896861,0.18309859154929575,0.24590163934426235,0.36363636363636365,0.3137254901960784,0.25,0.0,0.0,0.5217391304347826,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Man. United,0.0,0.24324324324324326,0.0,0.4666666666666667,0.25,0.0,0.125,0.2222222222222222,0.2272727272727273,0.2602591792656588,0.5672476245257445,0.23766816143497754,0.1799687010954616,0.278688524590164,0.2727272727272727,0.07843137254901962,0.0,0.375,0.0,0.5652173913043478,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Barcelona,0.14285714285714285,0.24324324324324326,0.23076923076923078,0.4666666666666667,0.0,0.0,0.125,0.0,0.7727272727272728,0.6879049676025919,0.9549119512082291,0.6928251121076232,0.1439749608763694,0.09836065573770497,0.09090909090909091,0.4117647058823529,0.25,0.25,0.0,0.34782608695652173,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ajax,0.14285714285714285,0.4594594594594595,0.46153846153846156,0.6,0.25,0.0,0.25,0.4444444444444444,0.6818181818181818,0.47624190064794825,0.7403926188982699,0.45179372197309414,0.27073552425665093,0.459016393442623,0.36363636363636365,0.1568627450980392,0.08333333333333333,0.5,0.0,0.5217391304347826,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Juventus,0.14285714285714285,0.2702702702702703,0.07692307692307693,0.6,0.08333333333333333,0.3333333333333333,0.25,0.0,0.31818181818181823,0.2397408207343413,0.4955865431028377,0.21188340807174888,0.26917057902973407,0.34426229508196726,0.2727272727272727,0.2549019607843137,0.25,0.125,0.0,0.30434782608695654,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Tottenham,0.14285714285714285,0.32432432432432434,0.3076923076923077,0.3333333333333333,0.3333333333333333,0.0,0.1875,0.2222222222222222,0.2954545454545455,0.23326133909287258,0.5317853373857901,0.21076233183856502,0.2676056338028172,0.4098360655737705,0.36363636363636365,0.3529411764705882,0.3333333333333333,0.125,0.0,0.26086956521739124,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
Man. City,0.0,0.2702702702702703,0.15384615384615385,0.3333333333333333,0.3333333333333333,0.0,0.1875,0.6666666666666666,0.7045454545454547,0.4308855291576674,0.8128071655730644,0.4237668161434977,0.20031298904538342,0.3114754098360656,0.09090909090909091,0.3333333333333333,0.3333333333333333,0.25,0.0,0.34782608695652173,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
Liverpool,0.2857142857142857,0.35135135135135137,0.23076923076923078,0.26666666666666666,0.5833333333333333,0.0,0.25,0.4444444444444444,0.7045454545454547,0.5388768898488122,0.6857568401861278,0.4966367713004484,0.19874804381846656,0.459016393442623,0.18181818181818182,0.2745098039215686,0.08333333333333333,0.0,0.0,0.26086956521739124,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Porto,0.0,0.1891891891891892,0.23076923076923078,0.26666666666666666,0.08333333333333333,0.0,0.25,0.2222222222222222,0.2954545454545455,0.21382289416846653,0.20316558876709934,0.15807174887892378,0.22691705790297334,0.5245901639344263,0.18181818181818182,0.37254901960784315,0.5833333333333333,0.25,0.0,0.1739130434782609,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Barcelona,0.7142857142857142,0.5135135135135136,0.6923076923076923,0.4,0.41666666666666663,0.0,0.375,0.4444444444444444,0.5681818181818182,0.47084233261339103,0.8280561718317325,0.46300448430493274,0.13458528951486715,0.3606557377049181,0.6363636363636364,0.1176470588235294,0.25,0.125,0.0,0.34782608695652173,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Lyon,0.14285714285714285,0.2702702702702703,0.15384615384615385,0.4,0.25,0.0,0.375,0.2222222222222222,0.43181818181818177,0.3531317494600432,0.7550035105826072,0.34417040358744394,0.1674491392801254,0.37704918032786894,0.09090909090909091,0.058823529411764705,0.41666666666666663,0.25,0.0,0.6521739130434782,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bayern,0.14285714285714285,0.13513513513513514,0.07692307692307693,0.13333333333333333,0.25,0.0,0.125,0.5555555555555556,0.7045454545454547,0.4632829373650109,0.7423217225435894,0.44058295964125554,0.28482003129890465,0.5409836065573771,0.36363636363636365,0.3137254901960784,0.08333333333333333,0.25,0.0,0.1739130434782609,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Liverpool,0.42857142857142855,0.21621621621621623,0.46153846153846156,0.13333333333333333,0.08333333333333333,0.0,0.125,0.2222222222222222,0.2954545454545455,0.2742980561555076,0.46589613652754824,0.23654708520179368,0.32237871674491414,0.37704918032786894,0.36363636363636365,0.2745098039215686,0.25,0.375,0.0,0.4782608695652174,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Juventus,0.42857142857142855,0.3783783783783784,0.3076923076923077,0.4666666666666667,0.3333333333333333,0.0,0.3125,0.0,0.7500000000000001,0.43952483801295905,0.6644919189566347,0.40582959641255606,0.23004694835680772,0.5737704918032788,0.2727272727272727,0.1176470588235294,0.08333333333333333,0.125,0.0,0.3913043478260869,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Atlético,0.0,0.1891891891891892,0.0,0.4666666666666667,0.08333333333333333,0.0,0.3125,0.2222222222222222,0.25,0.183585313174946,0.3235063333706991,0.14798206278026904,0.23630672926447605,0.459016393442623,0.7272727272727273,0.37254901960784315,0.3333333333333333,0.375,0.0,0.608695652173913,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Man. City,1.0,0.3783783783783784,0.8461538461538463,0.13333333333333333,0.16666666666666666,0.3333333333333333,0.1875,0.2222222222222222,0.8636363636363636,0.6738660907127431,0.9919811093005868,0.6883408071748878,0.13771517996870108,0.29508196721311475,0.09090909090909091,0.07843137254901962,0.0,0.25,0.0,0.30434782608695654,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Schalke,0.0,0.02702702702702703,0.0,0.13333333333333333,0.0,0.0,0.1875,0.1111111111111111,0.13636363636363635,0.15010799136069117,0.36149349794256436,0.1255605381165919,0.07042253521126751,0.3114754098360656,0.36363636363636365,0.09803921568627451,0.16666666666666666,0.125,0.0,0.1739130434782609,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Paris,0.14285714285714285,0.2702702702702703,0.3076923076923077,0.3333333333333333,0.16666666666666666,0.3333333333333333,0.25,0.4444444444444444,0.9090909090909091,0.6360691144708425,0.9500889006842237,0.6423766816143497,0.21439749608763692,0.29508196721311475,0.7272727272727273,0.07843137254901962,0.08333333333333333,0.375,0.0,0.26086956521739124,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Man. United,0.42857142857142855,0.24324324324324326,0.3076923076923077,0.3333333333333333,0.08333333333333333,0.0,0.25,0.2222222222222222,0.09090909090909094,0.12095032397408209,0.5255040103795245,0.11659192825112108,0.2738654147104851,0.16393442622950827,0.18181818181818182,0.2745098039215686,0.16666666666666666,0.125,0.0,0.5217391304347826,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Porto,0.42857142857142855,0.7297297297297298,0.6923076923076923,0.9333333333333333,0.41666666666666663,0.0,0.625,0.1111111111111111,0.7045454545454547,0.43196544276457893,0.7092903202968732,0.40695067264573986,0.7543035993740224,0.5245901639344263,0.09090909090909091,0.5490196078431372,0.6666666666666666,0.5,0.0,0.6956521739130435,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Roma,0.14285714285714285,0.5945945945945947,0.07692307692307693,0.9333333333333333,0.6666666666666666,0.0,0.625,0.2222222222222222,0.2954545454545455,0.23434125269978404,0.4280545251210257,0.19955156950672642,0.7355242566510178,0.5081967213114754,0.09090909090909091,0.5882352941176471,0.41666666666666663,0.625,0.0,0.7391304347826086,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Dortmund,0.0,0.5135135135135136,0.46153846153846156,0.3333333333333333,0.75,0.0,0.625,0.4444444444444444,0.7727272727272728,0.6673866090712743,0.88616946155111,0.6569506726457399,0.2832550860719878,0.4426229508196722,0.18181818181818182,0.07843137254901962,0.08333333333333333,0.0,0.0,0.043478260869565216,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Tottenham,0.14285714285714285,0.16216216216216217,0.07692307692307693,0.3333333333333333,0.08333333333333333,0.0,0.625,0.2222222222222222,0.2272727272727273,0.27969762419006483,0.6484291406385356,0.2645739910313901,0.3380281690140847,0.37704918032786894,0.6363636363636364,0.39215686274509803,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Real Madrid,0.14285714285714285,0.5135135135135136,0.5384615384615385,0.6666666666666666,0.25,0.6666666666666666,0.375,0.1111111111111111,0.6363636363636364,0.39848812095032404,0.5119601681966559,0.3452914798206278,0.164319248826291,0.29508196721311475,0.4545454545454546,0.1568627450980392,0.16666666666666666,0.375,1.0,0.3913043478260869,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ajax,0.5714285714285714,0.5135135135135136,0.6153846153846154,0.6666666666666666,0.16666666666666666,0.0,0.375,0.7777777777777777,0.36363636363636365,0.25377969762419006,0.4560068419501211,0.21860986547085198,0.32081377151799684,0.34426229508196726,0.5454545454545454,0.5098039215686274,0.25,0.125,0.0,0.34782608695652173,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Atlético,0.2857142857142857,0.32432432432432434,0.38461538461538464,0.26666666666666666,0.3333333333333333,0.3333333333333333,0.5,0.1111111111111111,0.2272727272727273,0.1652267818574514,0.30855049292326164,0.13228699551569506,0.21283255086072006,0.14754098360655743,0.8181818181818182,0.2549019607843137,0.25,0.375,0.0,0.3913043478260869,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Juventus,0.0,0.24324324324324326,0.23076923076923078,0.26666666666666666,0.25,0.0,0.5,0.0,0.7727272727272728,0.40604751619870416,0.8891059618556518,0.413677130044843,0.16275430359937415,0.16393442622950827,0.09090909090909091,0.3333333333333333,0.3333333333333333,0.125,0.0,0.5652173913043478,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Schalke,0.2857142857142857,0.16216216216216217,0.15384615384615385,0.06666666666666667,0.3333333333333333,0.0,0.125,0.2222222222222222,0.2727272727272728,0.14794816414686826,0.5734910891732588,0.1434977578475336,0.19561815336463217,0.29508196721311475,0.7272727272727273,0.3333333333333333,0.6666666666666666,0.375,0.0,0.34782608695652173,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Man. City,0.42857142857142855,0.40540540540540543,0.46153846153846156,0.06666666666666667,0.75,0.0,0.125,0.0,0.7272727272727274,0.502159827213823,0.8654947584528068,0.49887892376681614,0.17840375586854473,0.21311475409836067,0.09090909090909091,0.1764705882352941,0.3333333333333333,0.5,1.0,0.26086956521739124,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Lyon,0.0,0.10810810810810811,0.15384615384615385,0.13333333333333333,0.08333333333333333,0.3333333333333333,0.125,0.0,0.2954545454545455,0.2732181425485961,0.5782125369973321,0.25,0.19405320813771532,0.1803278688524591,0.18181818181818182,0.4901960784313726,0.6666666666666666,0.25,0.0,0.4347826086956521,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Barcelona,0.0,0.3783783783783784,0.38461538461538464,0.13333333333333333,0.6666666666666666,0.0,0.125,0.1111111111111111,0.7045454545454547,0.572354211663067,0.8493602574983594,0.5605381165919283,0.11267605633802824,0.29508196721311475,0.18181818181818182,0.1764705882352941,0.08333333333333333,0.25,0.0,0.34782608695652173,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Liverpool,0.0,0.40540540540540543,0.15384615384615385,0.7333333333333333,0.25,0.0,0.3125,0.1111111111111111,0.43181818181818177,0.35961123110151194,0.5246657037931581,0.31502242152466364,0.25195618153364663,0.3278688524590164,0.2727272727272727,0.1176470588235294,0.16666666666666666,0.125,0.0,0.30434782608695654,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bayern,0.0,0.35135135135135137,0.07692307692307693,0.7333333333333333,0.16666666666666666,0.0,0.3125,0.2222222222222222,0.5681818181818182,0.388768898488121,0.6885026426938352,0.3654708520179372,0.2660406885758999,0.3606557377049181,0.2727272727272727,0.4509803921568627,0.25,0.125,0.0,0.4347826086956521,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Tottenham,0.42857142857142855,0.40540540540540543,0.46153846153846156,0.3333333333333333,0.41666666666666663,0.0,0.375,0.3333333333333333,0.6136363636363636,0.48488120950323976,0.8612121948556157,0.4820627802690583,0.28951486697965567,0.4426229508196722,0.6363636363636364,0.1176470588235294,0.0,0.125,0.0,0.4347826086956521,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Dortmund,0.0,0.2702702702702703,0.46153846153846156,0.3333333333333333,0.0,0.0,0.375,0.1111111111111111,0.38636363636363635,0.40496760259179276,0.7997817745778679,0.3979820627802691,0.3098591549295775,0.3114754098360656,0.09090909090909091,0.1176470588235294,0.41666666666666663,0.125,0.0,0.08695652173913043,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Ajax,0.14285714285714285,0.48648648648648657,0.5384615384615385,0.6666666666666666,0.16666666666666666,0.3333333333333333,0.1875,0.5555555555555556,0.5000000000000001,0.40712742980561567,0.6791970633144429,0.38004484304932734,0.2597809076682318,0.639344262295082,0.2727272727272727,0.0392156862745098,0.16666666666666666,0.125,0.0,0.30434782608695654,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
