Players,Teams,Goals scored,Total shots,Shots on Target,Assists,Interceptions,Crosses,Fouls committed,Offsides,Time Played
Muriel,Sevilla,0,0,0,0,0,0,0,0,25
Nolito,Sevilla,0,0,0,0,0,0,1,1,9
Arana,Sevilla,0,0,0,0,0,0,0,0,0
Ramírez,Sevilla,0,0,0,0,0,0,0,0,20
Vincenzo Montella,Sevilla(COACH),0,0,0,0,0,0,0,0,0
"Navas
 (GK)",Real Madrid,0,0,0,0,1,0,0,0,90
Carvajal,Real Madrid,0,0,0,0,3,6,2,0,90
Vallejo,Real Madrid,0,0,0,0,0,0,1,0,90
Varane,Real Madrid,0,3,0,0,2,0,1,0,90
Ronaldo,Real Madrid,1,6,3,0,0,2,0,2,90
Kroos,Real Madrid,0,1,0,0,0,8,1,0,90
Modrić,Real Madrid,0,0,0,0,0,1,0,0,75
Bale,Real Madrid,0,2,1,0,0,1,0,0,46
Marcelo,Real Madrid,0,1,0,0,3,5,2,0,90
Casemiro,Real Madrid,0,0,0,0,0,0,1,0,46
Isco,Real Madrid,0,4,2,0,0,3,0,1,90
"Casilla
 (GK)",Real Madrid,0,0,0,0,0,0,0,0,0
Benzema,Real Madrid,0,0,0,0,0,0,0,0,0
Theo Hernández,Real Madrid,0,0,0,0,0,0,0,0,0
Lucas Vázquez,Real Madrid,0,0,0,0,0,1,0,0,44
Llorente,Real Madrid,0,0,0,0,0,0,0,0,0
Asensio,Real Madrid,0,1,0,0,0,4,0,1,44
Kovačić,Real Madrid,0,0,0,0,1,0,0,0,15
Zinédine Zidane,Real Madrid(COACH),0,0,0,0,0,0,0,0,0
"Buffon
 (GK)",Juventus,0,0,0,0,0,0,0,0,90
De Sciglio,Juventus,0,0,0,0,0,2,0,0,17
Chiellini,Juventus,0,0,0,0,3,1,1,0,90
Benatia,Juventus,0,0,0,0,0,0,5,0,90
Pjanić,Juventus,0,0,0,0,1,4,2,1,90
Khedira,Juventus,0,2,0,1,0,0,0,0,90
Higuaín,Juventus,0,2,2,0,2,1,0,0,90
Douglas Costa,Juventus,0,1,0,0,1,3,2,0,90
Alex Sandro,Juventus,0,1,0,0,1,2,3,0,90
Matuidi,Juventus,1,2,1,0,2,2,2,1,90
Mandžukić,Juventus,2,3,3,0,0,1,3,0,90
"Szczęsny
 (GK)",Juventus,0,0,0,0,0,0,0,0,0
Cuadrado,Juventus,0,0,0,0,0,0,0,0,0
Marchisio,Juventus,0,0,0,0,0,0,0,0,0
Asamoah,Juventus,0,0,0,0,0,0,0,0,0
Rugani,Juventus,0,0,0,0,0,0,0,0,0
Lichtsteiner,Juventus,0,0,0,1,0,1,2,0,73
Sturaro,Juventus,0,0,0,0,0,0,0,0,0
Massimiliano Allegri,Juventus(COACH),0,0,0,0,0,0,0,0,0
"Alisson Becker
 (GK)",Roma,0,0,0,0,0,0,0,0,90
Nainggolan,Roma,0,3,1,0,0,2,0,0,77
Juan Jesus,Roma,0,0,0,0,3,0,4,0,90
Strootman,Roma,0,1,0,0,1,1,2,0,90
Džeko,Roma,1,4,2,0,0,1,2,0,90
Kolarov,Roma,0,1,0,0,3,7,4,0,90
Schick,Roma,0,3,0,0,0,0,2,0,73
De Rossi,Roma,1,2,1,1,0,0,1,0,90
Fazio,Roma,0,0,0,0,3,3,4,0,90
Florenzi,Roma,0,0,0,0,1,8,0,0,90
Manolas,Roma,1,1,1,0,0,0,0,0,90
"Skorupski
 (GK)",Roma,0,0,0,0,0,0,0,0,0
Lorenzo Pellegrini,Roma,0,0,0,0,0,0,0,0,0
Cengiz Ünder,Roma,0,1,0,1,0,2,0,0,17
Gonalons,Roma,0,0,0,0,0,0,0,0,0
Bruno Peres,Roma,0,0,0,0,0,0,0,0,0
Gerson,Roma,0,0,0,0,0,0,0,0,0
El Shaarawy,Roma,0,1,1,0,0,0,0,0,13
Eusebio Di Francesco,Roma(COACH),0,0,0,0,0,0,0,0,0
"Ter Stegen
 (GK)",Barcelona,0,0,0,0,0,0,0,0,90
Semedo,Barcelona,0,0,0,0,2,0,0,0,85
Piqué,Barcelona,0,0,0,0,1,0,1,0,90
Rakitić,Barcelona,0,0,0,0,1,3,2,0,90
Sergio Busquets,Barcelona,0,0,0,0,0,0,1,0,85
Iniesta,Barcelona,0,1,0,0,0,0,1,0,81
Luis Suárez,Barcelona,0,1,0,0,0,0,2,2,90
Messi,Barcelona,0,5,2,0,2,0,1,0,90
Jordi Alba,Barcelona,0,0,0,0,3,1,1,0,90
Sergi Roberto,Barcelona,0,1,1,0,0,1,1,2,90
Umtiti,Barcelona,0,0,0,0,1,0,0,0,90
"Cillessen
 (GK)",Barcelona,0,0,0,0,0,0,0,0,0
Denis Suárez,Barcelona,0,0,0,0,0,0,0,0,0
Dembélé,Barcelona,0,1,0,0,0,0,0,0,5
Paulinho,Barcelona,0,0,0,0,0,0,0,0,0
Alcácer,Barcelona,0,0,0,0,0,0,0,0,5
André Gomes,Barcelona,0,0,0,0,0,0,1,0,9
Vermaelen,Barcelona,0,0,0,0,0,0,0,0,0
Ernesto Valverde,Barcelona(COACH),0,0,0,0,0,0,0,0,0
"Ederson
 (GK)",Man. City,0,0,0,0,0,0,0,0,90
Walker,Man. City,0,1,0,0,1,5,1,0,90
Sterling,Man. City,0,0,0,1,1,3,1,0,90
Laporte,Man. City,0,2,0,0,0,4,0,0,90
De Bruyne,Man. City,0,5,2,0,1,4,0,0,90
Sané,Man. City,0,2,0,0,0,11,0,7,90
Bernardo Silva,Man. City,0,4,0,0,1,1,1,0,74
David Silva,Man. City,0,0,0,0,0,6,1,1,66
Fernandinho,Man. City,0,2,0,0,1,1,1,0,90
Otamendi,Man. City,0,1,0,0,1,0,0,0,90
Jesus,Man. City,1,1,1,0,0,0,0,0,90
"Bravo
 (GK)",Man. City,0,0,0,0,0,0,0,0,0
Kompany,Man. City,0,0,0,0,0,0,0,0,0
Gündoğan,Man. City,0,1,0,0,0,0,0,0,16
Agüero,Man. City,0,1,0,0,0,0,0,0,24
Delph,Man. City,0,0,0,0,0,0,0,0,0
Zinchenko,Man. City,0,0,0,0,0,0,0,0,0
Foden,Man. City,0,0,0,0,0,0,0,0,0
Josep Guardiola,Man. City(COACH),0,0,0,0,0,0,0,0,0
"Karius
 (GK)",Liverpool,0,0,0,0,0,0,0,0,90
Van Dijk,Liverpool,0,0,0,0,1,0,1,0,90
Wijnaldum,Liverpool,0,1,0,0,1,0,0,0,90
Lovren,Liverpool,0,0,0,0,1,0,1,0,90
Milner,Liverpool,0,0,0,0,1,0,0,0,90
Firmino,Liverpool,1,1,1,0,1,0,2,0,81
Salah,Liverpool,1,1,1,0,0,1,0,0,89
Mané,Liverpool,0,0,0,0,3,1,2,0,90
Oxlade-Chamberlain,Liverpool,0,2,1,0,1,0,0,0,90
Robertson,Liverpool,0,0,0,0,1,1,0,0,90
Alexander-Arnold,Liverpool,0,0,0,0,6,2,1,0,81
"Mignolet
 (GK)",Liverpool,0,0,0,0,0,0,0,0,0
Clyne,Liverpool,0,0,0,0,0,0,0,0,9
Klavan,Liverpool,0,0,0,0,0,0,0,0,9
Moreno,Liverpool,0,0,0,0,0,0,0,0,0
Ings,Liverpool,0,0,0,0,0,0,0,0,1
Solanke,Liverpool,0,0,0,0,0,0,0,0,0
Woodburn,Liverpool,0,0,0,0,0,0,0,0,0
Jürgen Klopp,Liverpool(COACH),0,0,0,0,0,0,0,0,0
"Karius
 (GK)",Liverpool,0,0,0,0,0,0,0,0,90
Van Dijk,Liverpool,0,1,0,0,4,0,0,0,90
Lovren,Liverpool,0,0,0,0,1,0,0,0,90
Milner,Liverpool,0,0,0,1,3,3,1,0,90
Firmino,Liverpool,0,2,1,1,1,0,1,0,71
Salah,Liverpool,1,2,1,1,1,1,0,1,52
Henderson,Liverpool,0,0,0,0,1,0,2,0,90
Mané,Liverpool,1,2,2,0,0,1,1,2,90
Oxlade-Chamberlain,Liverpool,1,1,1,0,1,1,0,0,85
Robertson,Liverpool,0,1,0,0,0,6,0,0,90
Alexander-Arnold,Liverpool,0,0,0,0,7,1,0,0,90
"Mignolet
 (GK)",Liverpool,0,0,0,0,0,0,0,0,0
Clyne,Liverpool,0,0,0,0,0,0,0,0,0
Wijnaldum,Liverpool,0,0,0,0,0,0,1,0,38
Moreno,Liverpool,0,0,0,0,0,0,0,0,5
Ings,Liverpool,0,0,0,0,0,0,0,0,0
Solanke,Liverpool,0,0,0,0,0,0,0,0,19
Masterson,Liverpool,0,0,0,0,0,0,0,0,0
Jürgen Klopp,Liverpool(COACH),0,0,0,0,0,0,0,0,0
"Ederson
 (GK)",Man. City,0,0,0,0,0,0,0,0,90
Walker,Man. City,0,0,0,0,1,3,0,0,90
Kompany,Man. City,0,1,0,0,2,0,0,0,90
Gündoğan,Man. City,0,1,0,0,2,0,0,0,57
Laporte,Man. City,0,0,0,0,1,4,0,0,90
De Bruyne,Man. City,0,1,0,0,1,5,2,0,90
Sané,Man. City,0,2,0,0,0,8,1,2,90
David Silva,Man. City,0,0,0,0,3,7,1,1,90
Fernandinho,Man. City,0,2,0,0,4,0,1,0,90
Otamendi,Man. City,0,3,0,0,2,0,2,0,90
Jesus,Man. City,0,1,0,0,0,0,2,0,90
"Bravo
 (GK)",Man. City,0,0,0,0,0,0,0,0,0
Danilo,Man. City,0,0,0,0,0,0,0,0,0
Stones,Man. City,0,0,0,0,0,0,0,0,0
Sterling,Man. City,0,0,0,0,0,1,1,1,33
Delph,Man. City,0,0,0,0,0,0,0,0,0
Bernardo Silva,Man. City,0,0,0,0,0,0,0,0,0
Zinchenko,Man. City,0,0,0,0,0,0,0,0,0
Josep Guardiola,Man. City(COACH),0,0,0,0,0,0,0,0,0
"Ter Stegen
 (GK)",Barcelona,0,0,0,0,0,0,0,0,90
Semedo,Barcelona,0,0,0,0,2,1,0,0,90
Piqué,Barcelona,1,1,1,0,1,0,1,0,90
Rakitić,Barcelona,0,3,1,0,4,2,0,0,90
Sergio Busquets,Barcelona,0,0,0,0,1,0,0,0,66
Iniesta,Barcelona,0,2,0,0,2,0,0,0,85
Luis Suárez,Barcelona,1,5,3,1,2,0,0,2,90
Messi,Barcelona,0,7,3,0,0,2,0,1,90
Jordi Alba,Barcelona,0,1,1,0,1,1,0,0,90
Sergi Roberto,Barcelona,0,0,0,0,1,0,1,0,83
Umtiti,Barcelona,0,0,0,0,2,0,3,0,90
"Cillessen
 (GK)",Barcelona,0,0,0,0,0,0,0,0,0
Denis Suárez,Barcelona,0,0,0,0,0,1,2,0,5
Dembélé,Barcelona,0,0,0,0,0,0,0,0,0
Paulinho,Barcelona,0,0,0,0,0,0,0,0,24
Alcácer,Barcelona,0,0,0,0,0,0,0,0,0
André Gomes,Barcelona,0,0,0,0,1,0,1,0,7
Vermaelen,Barcelona,0,0,0,0,0,0,0,0,0
Ernesto Valverde,Barcelona(COACH),0,0,0,0,0,0,0,0,0
"Alisson Becker
 (GK)",Roma,0,0,0,0,0,0,0,0,90
Strootman,Roma,0,1,0,0,1,0,4,0,90
Lorenzo Pellegrini,Roma,0,1,0,0,1,1,1,0,60
Perotti,Roma,0,2,1,1,2,6,0,0,90
Džeko,Roma,1,2,1,0,0,0,0,0,90
Kolarov,Roma,0,4,0,0,2,10,2,0,90
De Rossi,Roma,0,0,0,0,3,0,0,0,77
Fazio,Roma,0,0,0,0,2,0,1,0,90
Florenzi,Roma,0,1,0,0,1,3,0,0,72
Bruno Peres,Roma,0,0,0,0,6,1,0,0,90
Manolas,Roma,0,0,0,0,0,0,0,0,90
"Skorupski
 (GK)",Roma,0,0,0,0,0,0,0,0,0
Juan Jesus,Roma,0,0,0,0,0,0,0,0,0
Schick,Roma,0,0,0,0,0,0,0,0,0
Gonalons,Roma,0,0,0,0,2,0,0,0,30
Defrel,Roma,0,1,1,0,0,0,0,0,13
Gerson,Roma,0,0,0,0,0,0,0,0,0
El Shaarawy,Roma,0,0,0,0,1,0,0,0,18
Eusebio Di Francesco,Roma(COACH),0,0,0,0,0,0,0,0,0
"Buffon
 (GK)",Juventus,0,0,0,0,0,0,0,0,90
De Sciglio,Juventus,0,1,0,0,0,1,2,0,90
Chiellini,Juventus,0,1,0,0,2,1,0,0,90
Khedira,Juventus,0,0,0,0,0,0,0,0,75
Higuaín,Juventus,0,2,2,0,0,1,0,1,90
Dybala,Juventus,0,4,0,0,0,6,3,0,90
Douglas Costa,Juventus,0,0,0,0,1,1,1,0,69
Alex Sandro,Juventus,0,0,0,0,1,2,4,0,90
Barzagli,Juventus,0,0,0,0,2,0,1,0,90
Asamoah,Juventus,0,0,0,0,2,2,0,0,69
Bentancur,Juventus,0,3,0,0,2,0,1,0,90
"Szczęsny
 (GK)",Juventus,0,0,0,0,0,0,0,0,0
Cuadrado,Juventus,0,1,0,0,0,0,1,0,15
Marchisio,Juventus,0,0,0,0,0,0,0,0,0
Matuidi,Juventus,0,0,0,0,0,1,0,0,21
Mandžukić,Juventus,0,0,0,0,1,0,0,0,21
Rugani,Juventus,0,0,0,0,0,0,0,0,0
Lichtsteiner,Juventus,0,0,0,0,0,0,0,0,0
Massimiliano Allegri,Juventus(COACH),0,0,0,0,0,0,0,0,0
"Navas
 (GK)",Real Madrid,0,0,0,0,0,0,0,0,90
Carvajal,Real Madrid,0,0,0,1,0,4,4,0,90
Ramos,Real Madrid,0,0,0,0,0,0,2,0,90
Varane,Real Madrid,0,1,0,0,1,0,1,0,90
Ronaldo,Real Madrid,2,7,3,1,0,1,0,0,90
Kroos,Real Madrid,0,1,0,0,0,3,1,0,90
Benzema,Real Madrid,0,0,0,0,0,0,1,0,59
Modrić,Real Madrid,0,1,0,0,2,0,2,0,82
Marcelo,Real Madrid,1,1,1,0,1,3,1,0,90
Casemiro,Real Madrid,0,0,0,0,1,0,1,0,90
Isco,Real Madrid,0,0,0,1,0,2,1,0,75
"Casilla
 (GK)",Real Madrid,0,0,0,0,0,0,0,0,0
Vallejo,Real Madrid,0,0,0,0,0,0,0,0,0
Bale,Real Madrid,0,0,0,0,0,0,0,0,0
Theo Hernández,Real Madrid,0,0,0,0,0,0,0,0,0
Lucas Vázquez,Real Madrid,0,1,1,0,1,2,0,0,31
Asensio,Real Madrid,0,1,0,0,0,1,0,0,15
Kovačić,Real Madrid,0,1,0,0,1,0,2,0,8
Zinédine Zidane,Real Madrid(COACH),0,0,0,0,0,0,0,0,0
"Soria
 (GK)",Sevilla,0,0,0,0,0,0,0,0,90
Kjær,Sevilla,0,0,0,0,1,0,0,0,90
Lenglet,Sevilla,0,0,0,0,5,0,1,0,90
Ben Yedder,Sevilla,0,0,0,0,0,0,1,0,80
Correa,Sevilla,0,0,0,0,0,1,3,0,78
Pizarro,Sevilla,0,0,0,0,0,0,3,0,90
Nzonzi,Sevilla,0,2,0,0,2,0,0,0,90
Jesús Navas,Sevilla,0,0,0,0,1,2,0,0,90
Sarabia,Sevilla,1,4,2,0,2,6,1,0,90
Escudero,Sevilla,0,0,0,1,1,4,1,0,90
Vázquez,Sevilla,0,2,1,0,0,3,3,0,90
"Rico
 (GK)",Sevilla,0,0,0,0,0,0,0,0,0
Geis,Sevilla,0,0,0,0,0,0,0,0,0
Muriel,Sevilla,0,0,0,0,0,0,0,1,10
Pareja,Sevilla,0,0,0,0,0,0,0,0,0
Nolito,Sevilla,0,0,0,0,0,0,0,0,0
Arana,Sevilla,0,0,0,0,0,0,0,0,0
Ramírez,Sevilla,0,0,0,0,0,0,0,0,12
Vincenzo Montella,Sevilla(COACH),0,0,0,0,0,0,0,0,0
"Ulreich
 (GK)",Bayern,0,0,0,0,0,0,0,0,90
Hummels,Bayern,0,1,0,0,2,0,0,0,90
Thiago Alcántara,Bayern,1,4,2,0,1,1,1,0,90
Ribéry,Bayern,0,2,0,1,1,5,1,0,79
Javi Martínez,Bayern,0,1,1,0,5,0,2,0,90
Lewandowski,Bayern,0,2,0,0,0,0,0,0,90
Bernat,Bayern,0,0,0,0,0,1,2,0,46
Boateng,Bayern,0,0,0,0,1,0,0,0,90
Vidal,Bayern,0,0,0,0,1,0,0,0,36
Müller,Bayern,0,2,0,0,1,5,2,1,90
Kimmich,Bayern,0,0,0,0,1,8,1,1,90
Wagner,Bayern,0,0,0,0,0,0,0,0,90
Süle,Bayern,0,0,0,0,0,0,0,0,90
Robben,Bayern,0,0,0,0,0,0,0,0,90
James Rodríguez,Bayern,0,2,1,0,0,6,0,0,90
Rafinha,Bayern,0,0,0,0,2,0,0,1,90
Rudy,Bayern,0,0,0,0,0,0,0,0,90
"Starke
 (GK)",Bayern,0,0,0,0,0,0,0,0,0
Jupp Heynckes,Bayern(COACH),0,0,0,0,0,0,0,0,0
"Ter Stegen
 (GK)",Barcelona,0,0,0,0,0,0,0,0,90
Piqué,Barcelona,0,0,0,0,1,0,0,0,90
Rakitić,Barcelona,0,0,0,0,0,2,2,0,90
Sergio Busquets,Barcelona,0,0,0,0,0,0,0,0,61
Iniesta,Barcelona,0,1,0,0,1,0,0,0,56
Luis Suárez,Barcelona,0,2,2,2,1,1,1,1,90
Messi,Barcelona,2,3,3,1,1,3,0,0,90
Dembélé,Barcelona,1,1,1,0,1,0,1,0,67
Jordi Alba,Barcelona,0,0,0,0,2,0,3,0,90
Sergi Roberto,Barcelona,0,0,0,0,0,0,1,0,90
Umtiti,Barcelona,0,0,0,0,7,0,2,0,90
"Cillessen
 (GK)",Barcelona,0,0,0,0,0,0,0,0,0
Paulinho,Barcelona,0,1,1,0,1,0,0,0,34
Alcácer,Barcelona,0,0,0,0,0,0,0,0,0
Digne,Barcelona,0,0,0,0,0,0,0,0,0
André Gomes,Barcelona,0,0,0,0,0,0,0,0,29
Aleix Vidal,Barcelona,0,0,0,0,2,0,1,0,23
Vermaelen,Barcelona,0,0,0,0,0,0,0,0,0
Ernesto Valverde,Barcelona(COACH),0,0,0,0,0,0,0,0,0
"Courtois
 (GK)",Chelsea,0,0,0,0,0,0,0,0,90
Rüdiger,Chelsea,0,2,0,0,2,0,5,1,90
Alonso,Chelsea,0,4,1,0,1,3,3,0,90
Fàbregas,Chelsea,0,0,0,0,2,2,1,0,90
Kanté,Chelsea,0,1,0,0,4,0,1,0,90
E. Hazard,Chelsea,0,3,0,0,0,1,0,0,82
Moses,Chelsea,0,0,0,0,0,1,2,0,67
Giroud,Chelsea,0,1,0,0,0,0,2,4,67
Willian,Chelsea,0,2,1,0,0,6,1,0,90
A. Christensen,Chelsea,0,0,0,0,0,0,1,0,90
Azpilicueta,Chelsea,0,0,0,0,2,1,1,0,90
"Caballero
 (GK)",Chelsea,0,0,0,0,0,0,0,0,0
Morata,Chelsea,0,0,0,0,0,1,0,1,23
Pedro Rodríguez,Chelsea,0,0,0,0,0,0,0,0,8
Bakayoko,Chelsea,0,0,0,0,0,0,0,0,0
Zappacosta,Chelsea,0,1,1,0,0,1,0,0,23
Cahill,Chelsea,0,0,0,0,0,0,0,0,0
Emerson,Chelsea,0,0,0,0,0,0,0,0,0
Antonio Conte,Chelsea(COACH),0,0,0,0,0,0,0,0,0
"Tolga Zengin
 (GK)",Beşiktaş,0,0,0,0,0,0,0,0,90
Quaresma,Beşiktaş,0,5,1,0,0,9,0,0,90
Oğuzhan Özyakup,Beşiktaş,0,0,0,0,2,1,3,0,90
Mustafa Pektemek,Beşiktaş,0,2,1,0,1,1,2,1,90
Medel,Beşiktaş,0,1,0,0,1,0,4,0,90
Lens,Beşiktaş,0,2,1,0,0,0,4,0,60
Tolgay Arslan,Beşiktaş,0,0,0,0,2,0,2,0,60
Necip Uysal,Beşiktaş,0,0,0,0,1,0,0,0,90
Vágner Love,Beşiktaş,1,2,1,0,0,1,0,0,75
Gökhan Gönül,Beşiktaş,0,1,0,1,3,3,1,2,90
Caner Erkin,Beşiktaş,0,1,0,0,10,0,1,0,90
"Fabri
 (GK)",Beşiktaş,0,0,0,0,0,0,0,0,0
Adriano,Beşiktaş,0,0,0,0,0,0,0,0,0
Babel,Beşiktaş,0,0,0,0,0,2,0,0,15
Negredo,Beşiktaş,0,0,0,0,0,0,0,0,0
Hutchinson,Beşiktaş,0,0,0,0,1,0,1,0,30
Fatih Aksoy,Beşiktaş,0,0,0,0,0,0,0,0,0
Talisca,Beşiktaş,0,3,1,0,0,1,0,0,30
Şenol Güneş,Beşiktaş(COACH),0,0,0,0,0,0,0,0,0
"Ulreich
 (GK)",Bayern,0,0,0,0,0,0,0,0,90
Hummels,Bayern,0,1,0,0,0,0,1,0,46
Thiago Alcántara,Bayern,1,1,1,0,1,0,0,0,35
Ribéry,Bayern,0,0,0,0,0,3,2,0,90
Javi Martínez,Bayern,0,0,0,0,2,0,2,0,90
Lewandowski,Bayern,0,2,0,0,0,0,0,0,68
Rafinha,Bayern,0,0,0,0,2,2,1,0,90
Boateng,Bayern,0,1,0,0,2,0,2,0,90
Vidal,Bayern,0,1,0,0,4,0,3,0,90
Müller,Bayern,0,1,0,1,0,5,1,1,90
Alaba,Bayern,0,2,2,0,3,5,0,0,90
Wagner,Bayern,1,2,2,0,0,1,2,0,90
Süle,Bayern,0,0,0,0,0,0,0,0,90
James Rodríguez,Bayern,0,1,0,0,0,3,0,0,90
Bernat,Bayern,0,0,0,0,0,0,0,0,90
Rudy,Bayern,0,0,0,0,0,0,0,0,90
"Starke
 (GK)",Bayern,0,0,0,0,0,0,0,0,0
Kimmich,Bayern,0,0,0,0,0,0,0,0,0
Jupp Heynckes,Bayern(COACH),0,0,0,0,0,0,0,0,0
"De Gea
 (GK)",Man. United,0,0,0,0,0,0,0,0,90
Bailly,Man. United,0,0,0,0,0,0,0,0,90
Alexis Sánchez,Man. United,0,1,0,0,2,1,0,0,90
R. Lukaku,Man. United,1,5,1,0,0,1,1,0,90
Smalling,Man. United,0,2,0,0,2,0,1,1,90
Lingard,Man. United,0,1,1,0,0,1,1,0,77
Young,Man. United,0,0,0,0,4,3,1,0,90
Rashford,Man. United,0,4,0,1,0,8,1,0,90
A. Valencia,Man. United,0,0,0,0,2,1,2,0,77
Fellaini,Man. United,0,3,1,0,0,0,2,0,60
Matić,Man. United,0,0,0,0,1,1,0,0,90
"Romero
 (GK)",Man. United,0,0,0,0,0,0,0,0,0
Lindelöf,Man. United,0,0,0,0,0,0,0,0,0
Pogba,Man. United,0,1,0,0,0,1,0,0,30
Mata,Man. United,0,0,0,0,0,1,0,0,13
Martial,Man. United,0,0,0,0,0,1,0,0,13
Darmian,Man. United,0,0,0,0,0,0,0,0,0
McTominay,Man. United,0,0,0,0,0,0,0,0,0
José Mourinho,Man. United(COACH),0,0,0,0,0,0,0,0,0
"Rico
 (GK)",Sevilla,0,0,0,0,0,0,0,0,90
Kjær,Sevilla,0,0,0,0,2,0,0,0,90
Lenglet,Sevilla,0,1,0,0,3,0,1,0,90
Banega,Sevilla,0,1,0,0,1,3,1,0,90
Correa,Sevilla,0,6,2,1,2,0,1,0,89
Nzonzi,Sevilla,0,1,0,0,2,0,1,0,90
Sarabia,Sevilla,0,0,0,1,2,1,1,0,90
Escudero,Sevilla,0,0,0,0,2,2,0,0,90
Muriel,Sevilla,0,3,1,0,0,0,0,0,72
Vázquez,Sevilla,0,4,0,0,0,2,2,0,88
Mercado,Sevilla,0,1,0,0,2,1,3,0,90
"Soria
 (GK)",Sevilla,0,0,0,0,0,0,0,0,0
Ben Yedder,Sevilla,2,4,3,0,0,0,0,1,18
Geis,Sevilla,0,0,0,0,0,0,0,0,1
Pizarro,Sevilla,0,0,0,0,0,0,0,0,2
Pareja,Sevilla,0,0,0,0,0,0,0,0,0
Nolito,Sevilla,0,0,0,0,0,0,0,0,0
Arana,Sevilla,0,0,0,0,0,0,0,0,0
Vincenzo Montella,Sevilla(COACH),0,0,0,0,0,0,0,0,0
"Alisson Becker
 (GK)",Roma,0,0,0,0,0,0,0,0,90
Nainggolan,Roma,0,1,0,0,1,2,3,1,90
Strootman,Roma,0,0,0,1,0,1,3,0,90
Perotti,Roma,0,2,1,0,0,4,0,1,90
Džeko,Roma,1,4,2,0,0,0,0,1,89
Kolarov,Roma,0,2,0,0,1,3,0,0,90
De Rossi,Roma,0,0,0,0,1,0,1,0,90
Cengiz Ünder,Roma,0,0,0,0,1,1,1,2,65
Fazio,Roma,0,0,0,0,2,1,0,0,90
Florenzi,Roma,0,0,0,0,5,2,4,0,90
Manolas,Roma,0,0,0,0,3,0,0,0,90
"Skorupski
 (GK)",Roma,0,0,0,0,0,0,0,0,0
Juan Jesus,Roma,0,0,0,0,0,0,0,0,0
Lorenzo Pellegrini,Roma,0,0,0,0,0,0,0,0,0
Schick,Roma,0,0,0,0,0,0,0,0,0
Bruno Peres,Roma,0,0,0,0,0,0,0,0,0
Gerson,Roma,0,1,0,0,0,0,2,0,25
El Shaarawy,Roma,0,0,0,0,0,0,0,0,1
Eusebio Di Francesco,Roma(COACH),0,0,0,0,0,0,0,0,0
"Pyatov
 (GK)",Shakhtar Donetsk,0,0,0,0,1,0,0,0,90
Butko,Shakhtar Donetsk,0,0,0,0,1,2,1,0,90
Stepanenko,Shakhtar Donetsk,0,1,0,0,0,0,3,0,74
Taison,Shakhtar Donetsk,0,1,0,0,1,1,0,0,90
Fred,Shakhtar Donetsk,0,0,0,0,2,0,1,0,90
Bernard,Shakhtar Donetsk,0,0,0,0,0,4,1,0,90
Marlos,Shakhtar Donetsk,0,0,0,0,0,4,0,0,82
Ordets,Shakhtar Donetsk,0,0,0,0,0,0,2,0,90
Ferreyra,Shakhtar Donetsk,0,2,0,0,0,0,2,1,90
Ismaily,Shakhtar Donetsk,0,0,0,0,2,2,1,0,90
Rakits'kyy,Shakhtar Donetsk,0,0,0,0,1,0,0,0,90
"Kudryk
 (GK)",Shakhtar Donetsk,0,0,0,0,0,0,0,0,0
Khocholava,Shakhtar Donetsk,0,0,0,0,0,0,0,0,0
Dentinho,Shakhtar Donetsk,0,0,0,0,0,0,0,1,8
Alan Patrick,Shakhtar Donetsk,0,1,0,0,0,0,0,0,16
Petriak,Shakhtar Donetsk,0,0,0,0,0,0,0,0,0
Zubkov,Shakhtar Donetsk,0,0,0,0,0,0,0,0,0
Kovalenko,Shakhtar Donetsk,0,0,0,0,0,0,0,0,0
Paulo Fonseca,Shakhtar Donetsk(COACH),0,0,0,0,0,0,0,0,0
"Bravo
 (GK)",Man. City,0,0,0,0,1,0,0,0,90
Danilo,Man. City,0,1,0,0,3,1,1,0,90
Stones,Man. City,0,0,0,0,1,0,0,0,90
Gündoğan,Man. City,0,2,1,0,1,2,0,0,66
Laporte,Man. City,0,0,0,0,1,0,0,0,90
Sané,Man. City,0,0,0,0,0,5,1,0,90
Bernardo Silva,Man. City,0,1,0,1,1,2,0,0,90
Jesus,Man. City,1,1,1,0,1,0,1,2,90
Zinchenko,Man. City,0,0,0,0,1,0,1,0,90
Touré,Man. City,0,1,0,0,0,0,0,0,90
Foden,Man. City,0,0,0,0,0,0,1,0,89
"Ederson
 (GK)",Man. City,0,0,0,0,0,0,0,0,0
Walker,Man. City,0,0,0,0,0,0,0,0,0
Agüero,Man. City,0,0,0,0,0,0,0,0,0
De Bruyne,Man. City,0,0,0,0,0,0,0,0,0
Adarabioyo,Man. City,0,0,0,0,0,0,0,0,1
Otamendi,Man. City,0,0,0,0,0,0,0,0,0
Brahim Díaz,Man. City,0,1,1,0,0,1,0,1,24
Josep Guardiola,Man. City(COACH),0,0,0,0,0,0,0,0,0
"Vaclík
 (GK)",Basel,0,0,0,0,0,0,0,0,90
Lacroix,Basel,0,0,0,0,3,0,1,0,90
M. Lang,Basel,1,1,1,0,2,2,2,2,90
F. Frei,Basel,0,0,0,0,3,0,2,0,90
Zuffi,Basel,0,0,0,0,1,0,0,0,90
Suchý,Basel,0,0,0,0,4,0,2,0,90
Oberlin,Basel,0,1,0,0,0,0,0,0,74
Dié,Basel,0,1,0,0,4,0,1,0,90
